Fecha;FONDO A;FONDO B;FONDO C;FONDO D;FONDO E
15-06-2020;44.065,80;40.830,28;88.100,86;36.298,02;74.888,54
16-06-2020;44.178,41;40.878,25;88.081,05;36.288,81;74.908,88
17-06-2020;44.004,85;40.779,96;87.840,30;36.185,35;74.710,75
18-06-2020;44.932,60;41.423,21;88.892,14;36.472,80;74.965,74
19-06-2020;45.547,53;41.920,20;89.968,66;36.884,02;75.558,45
20-06-2020;45.547,53;41.920,20;89.968,66;36.884,02;75.558,45
21-06-2020;45.547,53;41.920,20;89.968,66;36.884,02;75.558,45
22-06-2020;45.805,87;42.222,62;90.879,01;37.298,82;76.325,31
23-06-2020;45.810,87;42.205,75;90.644,78;37.136,27;76.024,00
24-06-2020;46.107,15;42.435,64;91.053,09;37.252,95;76.126,97
25-06-2020;45.857,80;42.284,60;90.860,89;37.182,75;76.070,24
26-06-2020;45.651,82;42.149,99;90.736,29;37.212,68;76.232,16
27-06-2020;45.651,82;42.149,99;90.736,29;37.212,68;76.232,16
28-06-2020;45.651,82;42.149,99;90.736,29;37.212,68;76.232,16
29-06-2020;45.651,82;42.149,99;90.736,29;37.212,68;76.232,16
30-06-2020;45.575,29;42.082,70;90.498,45;37.114,19;76.078,47
01-07-2020;45.856,69;42.262,30;90.607,56;37.074,75;75.923,56
02-07-2020;45.969,81;42.366,00;90.789,74;37.145,12;76.084,85
03-07-2020;46.049,82;42.452,30;90.809,78;37.091,28;75.959,52
04-07-2020;46.049,82;42.452,30;90.809,78;37.091,28;75.959,52
05-07-2020;46.049,82;42.452,30;90.809,78;37.091,28;75.959,52
06-07-2020;46.340,47;42.650,75;91.135,61;37.153,75;75.982,11
07-07-2020;46.874,21;43.074,28;91.829,92;37.404,50;76.329,93
08-07-2020;46.519,66;42.868,02;91.766,91;37.453,78;76.485,91
09-07-2020;46.336,95;42.767,24;91.785,43;37.564,51;76.745,74
10-07-2020;45.994,62;42.492,61;91.124,54;37.257,67;76.162,43
11-07-2020;45.994,62;42.492,61;91.124,54;37.257,67;76.162,43
12-07-2020;45.994,62;42.492,61;91.124,54;37.257,67;76.162,43
13-07-2020;46.438,18;42.752,22;91.398,74;37.265,53;76.059,60
14-07-2020;46.327,07;42.682,61;91.232,97;37.158,74;75.863,06
15-07-2020;46.423,25;42.737,05;91.252,79;37.197,06;75.971,97
16-07-2020;46.423,25;42.737,05;91.252,79;37.197,06;75.971,97
17-07-2020;46.232,48;42.557,84;90.824,59;37.041,35;75.695,56
18-07-2020;46.232,48;42.557,84;90.824,59;37.041,35;75.695,56
19-07-2020;46.232,48;42.557,84;90.824,59;37.041,35;75.695,56
20-07-2020;46.258,61;42.501,78;90.407,10;36.788,06;75.089,02
21-07-2020;46.454,49;42.648,68;90.583,09;36.810,09;75.048,03
22-07-2020;46.428,81;42.654,36;90.669,20;36.837,02;75.060,54
23-07-2020;46.158,88;42.468,92;90.469,57;36.853,90;75.203,46
24-07-2020;45.711,47;42.260,63;90.544,71;37.039,84;75.678,12
25-07-2020;45.711,47;42.260,63;90.544,71;37.039,84;75.678,12
26-07-2020;45.711,47;42.260,63;90.544,71;37.039,84;75.678,12
27-07-2020;45.637,56;42.207,11;90.618,45;37.125,17;75.871,11
28-07-2020;46.039,31;42.462,79;90.843,43;37.113,50;75.697,58
29-07-2020;46.069,89;42.518,90;90.929,97;37.140,33;75.755,74
30-07-2020;45.777,57;42.303,96;90.597,44;37.082,27;75.748,99
31-07-2020;45.367,78;41.979,67;90.033,28;36.920,45;75.563,83
01-08-2020;45.367,78;41.979,67;90.033,28;36.920,45;75.563,83
02-08-2020;45.367,78;41.979,67;90.033,28;36.920,45;75.563,83
03-08-2020;45.515,62;42.066,55;90.275,30;37.000,64;75.708,15
04-08-2020;45.789,58;42.291,27;90.566,50;37.081,15;75.810,36
05-08-2020;46.285,77;42.600,42;91.152,48;37.235,07;75.964,10
06-08-2020;46.757,92;42.911,30;91.810,23;37.421,53;76.152,71
07-08-2020;46.854,96;42.976,41;91.795,89;37.376,60;76.065,68
08-08-2020;46.854,96;42.976,41;91.795,89;37.376,60;76.065,68
09-08-2020;46.854,96;42.976,41;91.795,89;37.376,60;76.065,68
10-08-2020;47.053,85;43.112,49;91.830,12;37.347,02;76.011,17
11-08-2020;47.642,63;43.525,75;92.496,98;37.535,26;76.226,37
12-08-2020;47.559,16;43.475,09;92.551,96;37.592,73;76.327,60
13-08-2020;47.620,81;43.553,67;92.601,60;37.598,99;76.368,61
14-08-2020;47.771,97;43.665,60;92.882,04;37.716,24;76.510,32
15-08-2020;47.771,97;43.665,60;92.882,04;37.716,24;76.510,32
16-08-2020;47.771,97;43.665,60;92.882,04;37.716,24;76.510,32
17-08-2020;47.979,14;43.797,24;93.045,95;37.763,93;76.565,95
18-08-2020;48.364,33;44.098,03;93.449,79;37.842,48;76.649,21
19-08-2020;48.112,26;43.908,28;93.214,74;37.774,60;76.583,36
20-08-2020;47.335,32;43.396,86;92.626,85;37.730,89;76.727,81
21-08-2020;47.252,29;43.322,06;92.542,27;37.712,76;76.741,58
22-08-2020;47.252,29;43.322,06;92.542,27;37.712,76;76.741,58
23-08-2020;47.252,29;43.322,06;92.542,27;37.712,76;76.741,58
24-08-2020;47.688,12;43.622,87;93.025,26;37.800,61;76.802,00
25-08-2020;47.783,02;43.739,52;93.260,04;37.930,33;77.038,74
26-08-2020;47.677,08;43.681,20;93.324,24;37.999,73;77.201,09
27-08-2020;47.837,69;43.825,19;93.658,62;38.110,62;77.395,41
28-08-2020;47.783,69;43.769,49;93.535,59;38.084,86;77.367,98
29-08-2020;47.783,69;43.769,49;93.535,59;38.084,86;77.367,98
30-08-2020;47.783,69;43.769,49;93.535,59;38.084,86;77.367,98
31-08-2020;47.778,26;43.779,72;93.487,30;38.070,18;77.324,89
01-09-2020;47.356,79;43.454,07;93.023,40;37.951,60;77.199,71
02-09-2020;47.359,94;43.452,38;93.104,01;37.995,73;77.249,89
03-09-2020;47.605,66;43.618,37;93.168,81;37.964,60;77.166,79
04-09-2020;47.311,09;43.405,29;92.964,06;37.903,60;77.110,17
05-09-2020;47.311,09;43.405,29;92.964,06;37.903,60;77.110,17
06-09-2020;47.311,09;43.405,29;92.964,06;37.903,60;77.110,17
07-09-2020;46.952,49;43.144,66;92.510,34;37.803,99;77.030,06
08-09-2020;46.904,10;43.103,71;92.397,21;37.765,96;76.962,23
09-09-2020;46.610,13;42.898,13;92.112,34;37.676,96;76.865,76
10-09-2020;46.392,39;42.732,60;91.749,63;37.590,03;76.774,27
11-09-2020;46.071,02;42.462,83;91.365,55;37.443,23;76.533,27
12-09-2020;46.071,02;42.462,83;91.365,55;37.443,23;76.533,27
13-09-2020;46.071,02;42.462,83;91.365,55;37.443,23;76.533,27
14-09-2020;46.278,35;42.561,98;91.409,68;37.363,40;76.344,02
15-09-2020;46.674,13;42.833,77;91.803,14;37.472,14;76.461,05
16-09-2020;46.542,04;42.743,62;91.720,23;37.451,27;76.433,14
17-09-2020;46.607,99;42.782,26;91.724,85;37.422,09;76.341,74
18-09-2020;46.607,99;42.782,26;91.724,85;37.422,09;76.341,74
19-09-2020;46.607,99;42.782,26;91.724,85;37.422,09;76.341,74
20-09-2020;46.607,99;42.782,26;91.724,85;37.422,09;76.341,74
21-09-2020;46.478,99;42.656,69;91.434,27;37.255,12;76.101,24
22-09-2020;46.196,19;42.422,60;91.116,49;37.194,12;76.084,92
23-09-2020;46.239,17;42.465,18;91.074,96;37.176,37;76.060,63
24-09-2020;46.029,52;42.321,88;90.876,77;37.102,32;75.957,13
25-09-2020;46.168,12;42.331,40;90.574,38;36.897,50;75.577,97
26-09-2020;46.168,12;42.331,40;90.574,38;36.897,50;75.577,97
27-09-2020;46.168,12;42.331,40;90.574,38;36.897,50;75.577,97
28-09-2020;46.206,63;42.356,74;90.417,54;36.812,09;75.447,30
29-09-2020;46.451,57;42.513,11;90.444,75;36.711,30;75.231,58
30-09-2020;46.388,49;42.434,84;90.337,05;36.642,98;75.058,25
01-10-2020;46.797,83;42.738,51;90.744,20;36.719,54;75.059,16
02-10-2020;46.841,26;42.811,61;90.904,23;36.791,59;75.228,28
03-10-2020;46.841,26;42.811,61;90.904,23;36.791,59;75.228,28
04-10-2020;46.841,26;42.811,61;90.904,23;36.791,59;75.228,28
05-10-2020;46.969,94;42.934,56;91.330,20;36.973,95;75.554,80
06-10-2020;47.535,82;43.340,32;91.840,84;37.073,88;75.584,25
07-10-2020;47.604,27;43.398,44;91.940,16;37.067,62;75.493,37
08-10-2020;47.644,71;43.413,91;91.867,76;37.042,95;75.457,45
09-10-2020;48.147,47;43.782,26;92.435,50;37.197,85;75.648,83
10-10-2020;48.147,47;43.782,26;92.435,50;37.197,85;75.648,83
11-10-2020;48.147,47;43.782,26;92.435,50;37.197,85;75.648,83
12-10-2020;48.147,47;43.782,26;92.435,50;37.197,85;75.648,83
13-10-2020;48.789,71;44.282,65;93.246,87;37.430,60;75.936,43
14-10-2020;48.775,88;44.260,24;93.264,13;37.404,49;75.854,34
15-10-2020;48.795,70;44.275,16;93.347,56;37.428,93;75.887,07
16-10-2020;48.605,62;44.131,16;93.034,88;37.365,59;75.869,24
17-10-2020;48.605,62;44.131,16;93.034,88;37.365,59;75.869,24
18-10-2020;48.605,62;44.131,16;93.034,88;37.365,59;75.869,24
19-10-2020;48.412,36;44.000,73;92.858,09;37.308,07;75.791,49
20-10-2020;48.019,81;43.724,17;92.610,59;37.265,55;75.761,48
21-10-2020;48.110,80;43.795,48;92.669,46;37.257,23;75.714,71
22-10-2020;48.070,80;43.781,94;92.654,91;37.231,58;75.698,90
23-10-2020;47.864,99;43.688,52;92.530,62;37.255,73;75.799,66
24-10-2020;47.864,99;43.688,52;92.530,62;37.255,73;75.799,66
25-10-2020;47.864,99;43.688,52;92.530,62;37.255,73;75.799,66
26-10-2020;47.708,98;43.598,74;92.403,88;37.266,22;75.882,60
27-10-2020;47.370,75;43.375,53;92.175,33;37.253,81;75.916,13
28-10-2020;46.870,45;43.030,63;91.751,90;37.186,00;75.920,82
29-10-2020;46.373,14;42.665,28;91.266,05;37.032,44;75.725,06
30-10-2020;46.087,74;42.470,78;90.935,16;36.989,42;75.798,71
31-10-2020;46.087,74;42.470,78;90.935,16;36.989,42;75.798,71
01-11-2020;46.087,74;42.470,78;90.935,16;36.989,42;75.798,71
02-11-2020;45.770,44;42.250,48;90.621,75;36.872,46;75.693,17
03-11-2020;45.984,69;42.372,16;90.707,11;36.894,32;75.727,00
04-11-2020;45.906,49;42.323,41;90.758,08;37.000,22;75.927,24
05-11-2020;46.280,00;42.590,54;91.250,69;37.157,62;76.116,75
06-11-2020;47.164,34;43.208,73;92.336,91;37.477,13;76.414,08
07-11-2020;47.164,34;43.208,73;92.336,91;37.477,13;76.414,08
08-11-2020;47.164,34;43.208,73;92.336,91;37.477,13;76.414,08
09-11-2020;47.770,25;43.672,60;93.038,02;37.655,57;76.634,98
10-11-2020;48.618,42;44.249,47;93.687,39;37.703,30;76.483,37
11-11-2020;48.625,47;44.242,56;93.458,49;37.619,69;76.430,07
12-11-2020;48.479,00;44.153,62;93.292,46;37.617,83;76.492,35
13-11-2020;48.351,43;44.058,15;93.306,80;37.635,41;76.508,62
14-11-2020;48.351,43;44.058,15;93.306,80;37.635,41;76.508,62
15-11-2020;48.351,43;44.058,15;93.306,80;37.635,41;76.508,62
16-11-2020;49.052,78;44.557,94;93.829,55;37.678,84;76.414,78
17-11-2020;49.631,61;44.986,68;94.523,48;37.884,11;76.648,44
18-11-2020;49.521,61;44.921,90;94.387,59;37.853,47;76.632,04
19-11-2020;49.161,48;44.677,38;94.085,04;37.766,06;76.562,57
20-11-2020;49.140,85;44.632,54;93.923,88;37.706,96;76.431,44
21-11-2020;49.140,85;44.632,54;93.923,88;37.706,96;76.431,44
22-11-2020;49.140,85;44.632,54;93.923,88;37.706,96;76.431,44
23-11-2020;49.400,65;44.854,57;94.366,67;37.831,97;76.582,65
24-11-2020;49.887,42;45.228,43;94.950,95;38.004,94;76.805,32
25-11-2020;50.607,69;45.702,75;95.598,19;38.108,88;76.768,41
26-11-2020;50.393,27;45.547,97;95.388,60;38.053,97;76.677,13
27-11-2020;50.194,43;45.403,31;95.163,65;37.986,52;76.581,04
28-11-2020;50.194,43;45.403,31;95.163,65;37.986,52;76.581,04
29-11-2020;50.194,43;45.403,31;95.163,65;37.986,52;76.581,04
30-11-2020;50.430,64;45.561,71;95.393,24;38.032,83;76.582,07
01-12-2020;50.127,40;45.295,28;94.910,18;37.867,02;76.320,95
02-12-2020;50.282,50;45.414,02;95.004,62;37.914,88;76.390,06
03-12-2020;50.105,48;45.297,56;94.741,88;37.809,88;76.245,37
04-12-2020;50.138,41;45.349,48;94.836,40;37.841,20;76.288,18
05-12-2020;50.138,41;45.349,48;94.836,40;37.841,20;76.288,18
06-12-2020;50.138,41;45.349,48;94.836,40;37.841,20;76.288,18
07-12-2020;50.257,47;45.425,26;94.765,09;37.747,43;76.092,71
08-12-2020;50.257,47;45.425,26;94.765,09;37.747,43;76.092,71
09-12-2020;50.033,14;45.248,75;94.485,63;37.680,29;75.991,95
10-12-2020;49.696,66;45.007,91;94.143,03;37.585,08;75.880,55
11-12-2020;49.654,26;44.966,92;94.069,74;37.595,58;75.925,26
12-12-2020;49.654,26;44.966,92;94.069,74;37.595,58;75.925,26
13-12-2020;49.654,26;44.966,92;94.069,74;37.595,58;75.925,26
14-12-2020;49.276,50;44.693,40;93.746,15;37.527,85;75.879,32
15-12-2020;49.209,91;44.636,03;93.723,75;37.532,79;75.907,83
16-12-2020;49.506,45;44.869,10;94.079,55;37.677,97;76.102,15
17-12-2020;49.807,57;45.094,96;94.523,64;37.796,83;76.262,62
18-12-2020;49.663,17;45.051,49;94.703,59;37.981,45;76.675,00
19-12-2020;49.663,17;45.051,49;94.703,59;37.981,45;76.675,00
20-12-2020;49.663,17;45.051,49;94.703,59;37.981,45;76.675,00
21-12-2020;49.637,87;45.077,32;94.824,92;38.016,86;76.744,79
22-12-2020;49.601,96;45.024,15;94.804,66;38.054,46;76.835,30
23-12-2020;49.506,02;45.015,34;94.785,58;38.082,58;76.945,93
24-12-2020;49.095,48;44.700,46;94.413,67;38.037,29;76.971,31
25-12-2020;49.095,48;44.700,46;94.413,67;38.037,29;76.971,31
26-12-2020;49.095,48;44.700,46;94.413,67;38.037,29;76.971,31
27-12-2020;49.095,48;44.700,46;94.413,67;38.037,29;76.971,31
28-12-2020;48.834,94;44.502,42;94.147,02;38.007,96;76.986,89
29-12-2020;49.041,88;44.658,34;94.342,93;38.056,54;77.057,37
30-12-2020;49.324,42;44.855,73;94.672,71;38.144,48;77.107,67
31-12-2020;49.597,28;45.072,49;95.099,60;38.256,01;77.235,95
01-01-2021;49.597,28;45.072,49;95.099,60;38.256,01;77.235,95
02-01-2021;49.597,28;45.072,49;95.099,60;38.256,01;77.235,95
03-01-2021;49.597,28;45.072,49;95.099,60;38.256,01;77.235,95
04-01-2021;49.792,76;45.193,93;95.268,94;38.282,01;77.232,27
05-01-2021;49.650,69;45.129,41;95.260,64;38.311,01;77.370,32
06-01-2021;49.914,35;45.336,43;95.506,34;38.375,33;77.479,87
07-01-2021;49.925,34;45.357,81;95.515,61;38.407,09;77.588,45
08-01-2021;51.053,38;46.124,95;96.364,70;38.542,84;77.537,71
09-01-2021;51.053,38;46.124,95;96.364,70;38.542,84;77.537,71
10-01-2021;51.053,38;46.124,95;96.364,70;38.542,84;77.537,71
11-01-2021;51.626,52;46.530,83;97.083,42;38.710,25;77.684,87
12-01-2021;51.741,51;46.622,52;97.007,35;38.578,26;77.377,72
13-01-2021;52.351,98;47.083,92;97.652,67;38.751,57;77.518,72
14-01-2021;53.154,83;47.682,00;98.571,61;38.986,92;77.770,72
15-01-2021;53.016,38;47.582,24;98.391,93;38.935,55;77.700,90
16-01-2021;53.016,38;47.582,24;98.391,93;38.935,55;77.700,90
17-01-2021;53.016,38;47.582,24;98.391,93;38.935,55;77.700,90
18-01-2021;52.657,62;47.363,42;98.216,17;38.921,77;77.803,51
19-01-2021;52.802,02;47.453,80;98.351,00;38.947,46;77.799,95
20-01-2021;52.908,29;47.608,85;98.642,26;39.052,62;78.024,83
21-01-2021;53.086,23;47.750,05;98.843,62;39.093,26;78.054,25
22-01-2021;52.423,81;47.293,25;98.223,29;38.986,85;78.083,44
23-01-2021;52.423,81;47.293,25;98.223,29;38.986,85;78.083,44
24-01-2021;52.423,81;47.293,25;98.223,29;38.986,85;78.083,44
25-01-2021;52.576,55;47.380,27;98.426,59;39.076,90;78.217,12
26-01-2021;53.147,02;47.817,06;99.117,01;39.255,20;78.379,01
27-01-2021;52.797,55;47.579,16;98.824,93;39.233,11;78.423,04
28-01-2021;52.462,06;47.373,55;98.634,50;39.190,98;78.399,21
29-01-2021;52.387,54;47.318,06;98.563,98;39.253,17;78.548,73
30-01-2021;52.387,54;47.318,06;98.563,98;39.253,17;78.548,73
31-01-2021;52.387,54;47.318,06;98.563,98;39.253,17;78.548,73
01-02-2021;51.561,86;46.755,54;97.793,20;39.063,38;78.412,52
02-02-2021;51.944,02;47.000,43;98.048,89;39.045,62;78.272,89
03-02-2021;52.840,24;47.644,30;99.002,59;39.254,03;78.447,67
04-02-2021;52.780,96;47.597,26;98.967,98;39.276,25;78.483,97
05-02-2021;53.151,51;47.889,07;99.391,13;39.392,72;78.644,07
06-02-2021;53.151,51;47.889,07;99.391,13;39.392,72;78.644,07
07-02-2021;53.151,51;47.889,07;99.391,13;39.392,72;78.644,07
08-02-2021;53.426,85;48.103,13;99.744,18;39.511,05;78.784,05
09-02-2021;53.724,24;48.312,31;100.054,41;39.625,96;78.967,62
10-02-2021;53.878,31;48.411,85;100.259,91;39.692,89;79.083,78
11-02-2021;53.910,95;48.478,94;100.414,83;39.767,28;79.260,31
12-02-2021;53.711,60;48.377,96;100.276,59;39.783,73;79.404,88
13-02-2021;53.711,60;48.377,96;100.276,59;39.783,73;79.404,88
14-02-2021;53.711,60;48.377,96;100.276,59;39.783,73;79.404,88
15-02-2021;54.000,95;48.582,52;100.542,15;39.830,84;79.464,42
16-02-2021;53.815,14;48.456,84;100.347,87;39.782,96;79.456,60
17-02-2021;53.890,23;48.474,41;100.177,18;39.649,67;79.142,76
18-02-2021;53.838,88;48.414,91;99.884,62;39.490,24;78.825,03
19-02-2021;52.981,05;47.805,60;98.959,38;39.261,49;78.612,50
20-02-2021;52.981,05;47.805,60;98.959,38;39.261,49;78.612,50
21-02-2021;52.981,05;47.805,60;98.959,38;39.261,49;78.612,50
22-02-2021;52.828,90;47.664,77;98.569,39;39.081,30;78.271,12
23-02-2021;52.299,40;47.285,96;97.853,50;38.853,95;77.937,43
24-02-2021;51.917,32;46.958,32;97.196,74;38.621,95;77.566,74
25-02-2021;51.654,98;46.783,72;96.649,87;38.419,59;77.283,57
26-02-2021;51.644,13;46.734,44;96.430,96;38.167,13;76.757,65
27-02-2021;51.644,13;46.734,44;96.430,96;38.167,13;76.757,65
28-02-2021;51.644,13;46.734,44;96.430,96;38.167,13;76.757,65
01-03-2021;51.508,75;46.693,22;96.342,19;38.225,26;76.997,07
02-03-2021;52.216,75;47.209,73;97.124,26;38.505,19;77.434,00
03-03-2021;52.525,26;47.455,67;97.637,76;38.660,46;77.692,91
04-03-2021;52.856,24;47.702,54;97.748,11;38.561,42;77.357,86
05-03-2021;52.080,29;47.199,19;96.970,09;38.366,72;77.205,97
06-03-2021;52.080,29;47.199,19;96.970,09;38.366,72;77.205,97
07-03-2021;52.080,29;47.199,19;96.970,09;38.366,72;77.205,97
08-03-2021;52.115,30;47.132,23;96.439,30;38.093,23;76.600,45
09-03-2021;51.708,01;46.837,55;95.903,39;37.936,09;76.414,16
10-03-2021;51.670,49;46.857,52;96.001,86;38.010,54;76.637,39
11-03-2021;51.925,76;47.034,12;96.301,43;38.100,99;76.758,35
12-03-2021;52.039,87;47.108,21;96.469,41;38.203,85;76.912,15
13-03-2021;52.039,87;47.108,21;96.469,41;38.203,85;76.912,15
14-03-2021;52.039,87;47.108,21;96.469,41;38.203,85;76.912,15
15-03-2021;51.938,48;46.977,91;96.231,43;38.116,62;76.690,49
16-03-2021;52.036,61;47.036,38;96.258,02;38.100,89;76.608,25
17-03-2021;52.304,38;47.229,39;96.583,08;38.165,13;76.616,72
18-03-2021;52.679,96;47.485,80;96.908,85;38.249,02;76.647,99
19-03-2021;52.315,94;47.170,67;96.363,30;37.981,63;76.155,46
20-03-2021;52.315,94;47.170,67;96.363,30;37.981,63;76.155,46
21-03-2021;52.315,94;47.170,67;96.363,30;37.981,63;76.155,46
22-03-2021;51.704,71;46.747,37;95.758,20;37.876,84;76.105,70
23-03-2021;51.628,62;46.678,22;95.604,64;37.806,02;76.018,59
24-03-2021;51.467,77;46.599,77;95.561,01;37.822,65;76.081,46
25-03-2021;51.231,32;46.439,43;95.200,84;37.706,97;75.949,75
26-03-2021;51.535,31;46.606,66;95.194,43;37.607,59;75.601,28
27-03-2021;51.535,31;46.606,66;95.194,43;37.607,59;75.601,28
28-03-2021;51.535,31;46.606,66;95.194,43;37.607,59;75.601,28
29-03-2021;52.128,02;46.944,12;95.353,13;37.457,88;75.079,53
30-03-2021;52.533,55;47.255,23;95.875,81;37.608,81;75.298,98
31-03-2021;52.438,15;47.170,31;95.699,15;37.533,40;75.158,40
01-04-2021;52.024,56;46.878,46;95.288,61;37.485,33;75.149,00
02-04-2021;52.024,56;46.878,46;95.288,61;37.485,33;75.149,00
03-04-2021;52.024,56;46.878,46;95.288,61;37.485,33;75.149,00
04-04-2021;52.024,56;46.878,46;95.288,61;37.485,33;75.149,00
05-04-2021;52.061,11;46.879,09;95.382,59;37.524,32;75.228,67
06-04-2021;52.341,39;47.079,72;95.900,04;37.787,67;75.731,30
07-04-2021;52.445,84;47.197,73;96.215,65;37.955,39;76.072,01
08-04-2021;52.235,34;47.048,57;95.999,78;37.905,76;76.043,80
09-04-2021;52.103,73;46.955,09;95.894,10;37.892,86;76.059,27
10-04-2021;52.103,73;46.955,09;95.894,10;37.892,86;76.059,27
11-04-2021;52.103,73;46.955,09;95.894,10;37.892,86;76.059,27
12-04-2021;52.138,52;46.990,18;95.883,11;37.872,97;76.000,46
13-04-2021;51.938,85;46.827,41;95.516,55;37.728,48;75.697,75
14-04-2021;52.034,63;46.853,31;95.389,81;37.595,63;75.315,41
15-04-2021;52.056,41;46.863,21;95.278,86;37.501,55;75.017,35
16-04-2021;52.024,44;46.832,54;95.318,59;37.586,02;75.296,11
17-04-2021;52.024,44;46.832,54;95.318,59;37.586,02;75.296,11
18-04-2021;52.024,44;46.832,54;95.318,59;37.586,02;75.296,11
19-04-2021;52.501,34;47.179,51;96.029,16;37.799,19;75.662,64
20-04-2021;52.481,79;47.147,13;95.918,06;37.783,60;75.570,78
21-04-2021;51.972,94;46.795,40;95.352,80;37.653,38;75.491,61
22-04-2021;51.936,19;46.776,59;95.193,29;37.584,48;75.331,66
23-04-2021;52.425,85;47.064,82;95.620,68;37.594,79;75.088,67
24-04-2021;52.425,85;47.064,82;95.620,68;37.594,79;75.088,67
25-04-2021;52.425,85;47.064,82;95.620,68;37.594,79;75.088,67
26-04-2021;53.004,14;47.489,86;96.306,52;37.809,86;75.332,42
27-04-2021;52.801,59;47.349,45;95.920,90;37.622,42;74.949,40
28-04-2021;52.483,95;47.055,69;95.199,00;37.279,60;74.291,81
29-04-2021;52.274,29;46.806,84;94.677,11;37.021,08;73.669,14
30-04-2021;52.439,33;46.844,88;94.559,84;36.868,42;73.233,73
01-05-2021;52.439,33;46.844,88;94.559,84;36.868,42;73.233,73
02-05-2021;52.439,33;46.844,88;94.559,84;36.868,42;73.233,73
03-05-2021;52.325,73;46.748,05;94.429,64;36.836,19;73.188,58
04-05-2021;52.153,35;46.629,48;94.295,89;36.846,51;73.339,39
05-05-2021;51.991,85;46.553,04;94.374,19;36.992,87;73.820,77
06-05-2021;52.025,27;46.631,88;94.708,35;37.212,14;74.304,26
07-05-2021;51.933,81;46.562,79;94.704,69;37.283,41;74.487,82
08-05-2021;51.933,81;46.562,79;94.704,69;37.283,41;74.487,82
09-05-2021;51.933,81;46.562,79;94.704,69;37.283,41;74.487,82
10-05-2021;51.818,65;46.453,37;94.683,34;37.360,40;74.711,63
11-05-2021;51.587,05;46.261,12;94.464,28;37.351,29;74.765,81
12-05-2021;51.418,16;46.214,92;94.460,43;37.403,41;74.876,76
13-05-2021;51.351,96;46.150,41;94.262,34;37.236,21;74.512,66
14-05-2021;51.430,78;46.238,39;94.336,11;37.291,65;74.620,38
15-05-2021;51.430,78;46.238,39;94.336,11;37.291,65;74.620,38
16-05-2021;51.430,78;46.238,39;94.336,11;37.291,65;74.620,38
17-05-2021;51.638,10;46.386,19;94.444,76;37.300,95;74.596,36
18-05-2021;51.943,70;46.454,87;94.319,56;37.013,02;73.710,04
19-05-2021;51.796,22;46.326,43;94.261,04;36.997,47;73.726,93
20-05-2021;51.577,61;46.149,70;93.758,94;36.736,89;73.237,32
21-05-2021;51.577,61;46.149,70;93.758,94;36.736,89;73.237,32
22-05-2021;51.577,61;46.149,70;93.758,94;36.736,89;73.237,32
23-05-2021;51.577,61;46.149,70;93.758,94;36.736,89;73.237,32
24-05-2021;51.896,96;46.353,84;94.054,83;36.739,39;73.093,15
25-05-2021;52.882,57;46.949,17;94.450,64;36.589,71;72.453,82
26-05-2021;53.448,85;47.315,71;94.812,53;36.520,45;72.141,43
27-05-2021;53.483,37;47.358,23;94.949,47;36.606,02;72.316,99
28-05-2021;53.586,99;47.439,97;95.088,97;36.679,86;72.474,99
29-05-2021;53.586,99;47.439,97;95.088,97;36.679,86;72.474,99
30-05-2021;53.586,99;47.439,97;95.088,97;36.679,86;72.474,99
31-05-2021;53.584,51;47.489,17;95.323,81;36.859,23;72.918,05
01-06-2021;53.611,80;47.552,86;95.619,44;37.014,39;73.279,31
02-06-2021;53.843,62;47.743,15;95.940,87;37.115,20;73.402,37
03-06-2021;53.799,23;47.710,56;95.869,78;37.105,16;73.384,72
04-06-2021;53.430,23;47.362,46;95.061,78;36.746,22;72.688,19
05-06-2021;53.430,23;47.362,46;95.061,78;36.746,22;72.688,19
06-06-2021;53.430,23;47.362,46;95.061,78;36.746,22;72.688,19
07-06-2021;53.354,90;47.216,92;94.525,16;36.452,38;72.026,01
08-06-2021;53.287,67;47.108,19;94.090,56;36.168,16;71.411,45
09-06-2021;53.387,05;47.169,20;94.046,47;36.113,75;71.289,79
10-06-2021;53.496,11;47.264,93;94.125,56;36.108,75;71.305,28
11-06-2021;53.759,45;47.481,88;94.616,44;36.299,26;71.655,61
12-06-2021;53.759,45;47.481,88;94.616,44;36.299,26;71.655,61
13-06-2021;53.759,45;47.481,88;94.616,44;36.299,26;71.655,61
14-06-2021;53.779,32;47.542,06;94.885,07;36.472,66;72.084,03
15-06-2021;53.836,88;47.606,80;94.970,19;36.491,81;72.093,74
16-06-2021;53.960,54;47.689,68;95.023,93;36.481,96;72.016,73
17-06-2021;53.861,47;47.652,07;94.935,36;36.441,16;71.922,30
18-06-2021;54.103,63;47.831,97;95.109,86;36.433,80;71.812,47
19-06-2021;54.103,63;47.831,97;95.109,86;36.433,80;71.812,47
20-06-2021;54.103,63;47.831,97;95.109,86;36.433,80;71.812,47
21-06-2021;54.103,63;47.831,97;95.109,86;36.433,80;71.812,47
22-06-2021;54.506,00;48.105,58;95.392,52;36.495,03;71.824,01
23-06-2021;54.867,18;48.344,42;95.713,76;36.550,02;71.804,95
24-06-2021;54.205,25;47.864,71;94.987,78;36.344,79;71.587,24
25-06-2021;54.434,75;47.991,16;95.044,59;36.277,11;71.356,14
26-06-2021;54.434,75;47.991,16;95.044,59;36.277,11;71.356,14
